kraj,id,nazwa_firmy,miasto,adres,www,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
PL,PL-B-035,FHU Patryk Koksztys,Jelenia Góra,"ul. Cieplicka 21, 58-560 Jelenia Góra",,średni,🟢,REGON 543043138,PL6112846076,2025,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,Działalność handlowa w Jeleniej Górze.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-036,"FIRMA HANDLOWA ""MAXIM"" BEATA KROPIELNICKA",Jelenia Góra,"ul. Groszowa 8/2, 58-500 Jelenia Góra",,średni,🟢,REGON 230380757,PL6111737037,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,Firma handlowa w Jeleniej Górze.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-037,"Przedsiębiorstwo Wielobranżowe ""Torys"" Tomasz Woliński",Chełm,"ul. Lwowska 51, 22-100 Chełm",,średni,🟢,REGON 110006789,PL5630011137,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 82 565 91 57,Hurtownia wyrobów tytoniowych i chemii gospodarczej w Chełmie.,,,,,2026-08-17,,CEIDG NIP 5630011137,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-038,UNIKAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (d. Rela Sp. z o.o.),Rypin,"ul. Lipnowska 21A, 87-500 Rypin",,średni,🟢,KRS 0000109132,PL8921342248,,reseller,,,5,B8,duży,wysoki,B2B only,,,PREZES ZARZĄDU,,,+48 54 280 22 28,Hurtownia artykułów spożywczych i papierosów w Rypinie.,,,,,2026-08-17,,KRS 0000109132 | REGON 910945070,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-039,HURTOWNIA GAMA ANDRZEJ GRZELAK,Sieradz,"ul. Polskiej Organizacji Wojskowej 46/48, 98-200 Sieradz",,średni,🟢,REGON 005272370,PL8270002450,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 43 827 40 00,Hurtownia papierosów i wyrobów tytoniowych w Sieradzu.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-040,"P.P.H.U. Export-Import ""Alfa"" s.c. Aneta Starosta, Cezar Starosta",Drezdenko,"ul. Dąbrowskiej 3A / Piłsudskiego 2, 66-530 Drezdenko",,średni,🟢,REGON 211001648,PL5992541456,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,alfa.hurt@interia.pl,+48 95 762 16 72,"Hurtownia artykułów papierniczych, biurowych i papierosów.",,,,,2026-08-17,,CEIDG NIP 5992541456 | REGON 211001648,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-041,Aksel. FHU. Hurtownia papierosów i art. chemicznych,Ciechanów,"ul. Niechodzka 4a, 06-400 Ciechanów",,średni,🟢,REGON 015635110,PL5211640331,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,aksel_l@tlen.pl,+48 23 672 99 02,Hurtownia papierosów i artykułów chemicznych w Ciechanowie.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-042,ZEFIR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Białystok,"ul. Handlowa 1, 15-399 Białystok",https://www.zefirhurt.com.pl,średni,🟢,KRS 0000065192,PL5422694571,,reseller,,,5,B8,duży,wysoki,B2B only,,,PREZES ZARZĄDU,,,+48 85 675 02 47,"Hurtownia papierosów, chemii gospodarczej i kosmetyków w Białymstoku.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-043,MATPIO MARIUSZ WIELICZKO,Chełm,"ul. Okszowska 41B, 22-100 Chełm",,duży,🔴,REGON 364129654,PL5631361632,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,wieli@o2.pl,,"Przedsiębiorstwo handlowe w Chełmie. | tel cleanup 2026-08-31: ⚠️ numer zanonimizowany w źródle (7xx = placeholder), realny numer do pozyskania telefonicznie | Telefon roboczy: +48 609 774 7xx",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-044,"""TABAK POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",Wrocław,"ul. Fabryczna 14, 53-609 Wrocław",https://www.tabakpolska.com.pl,średni,🔴,KRS 0000059254,PL6312331460,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 882 629 567,Krajowy operator sieci saloników Trafika i dystrybutor wyrobów tytoniowych oraz IQOS.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-045,Tobacco Trading International Poland Sp. z o.o.,Modlnica (k. Krakowa),"ul. Częstochowska 38, 32-085 Modlnica",http://ttipoland.pl,duży,🔴,KRS 0000142877,PL6770082623,,reseller,,,3,B4,duży,średni,mix,,,PREZES,,biuro@ttipoland.pl,+48 12 420 91 30,"Polski oddział TTI — ogólnokrajowy dystrybutor marek Pöschl Tabak, akcesoriów i cygar.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-046,PRZEDSIĘBIORSTWO HANDLOWO-PRODUKCYJNO-USŁUGOWE TEKS SPÓŁKA AKCYJNA,Radom,"Biznesowa 8, 26-600 Radom, Polska",http://www.tekssa.pl,średni,🔴,KRS 0000061035,PL7960035610,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 48 365 25 07,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://www.tekssa.pl | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z)",2026-08-31 ✅ FROZEN (API),
PL,PL-B-047,"""FIRMA HANDLOWA SUPRA. J.MOZDYNIEWICZ. A.RUDOLPHI. SPÓŁKA JAWNA""",Nowy Targ,"ul. Ludźmierska 29, 34-400 Nowy Targ",https://e-supra.pl,średni,🔴,KRS 0000083756,PL7351001483,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,supra1@interia.pl,+48 18 264 84 99,"Hurtownia papierosów, wyrobów tytoniowych i chemii gospodarczej.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-048,Selgros / Transgourmet Polska Sp. z o.o.,Bytom,"ul. Chorzowska 88a, 41-910 Bytom",http://www.selgros.pl,średni,🔴,KRS 0000203325,PL7792223933,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 32 768 80 00,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000203325 | selgros.pl,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-049,SAT Tomasz Sromek,Nowy Sącz,"Romana Stramki 8/10, 33-300 Nowy Sącz, Polska",http://hurtowniasat.pl,średni,🔴,CEIDG (JDG),PL7341003210,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 18 444 40 30,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://hurtowniasat.pl | L1+web+krs-online+hurtowniasat.pl: 3 sources consistent (SAT Tomasz Sromek mod-11+NIP, PKD 46.90.Z wholesale). CEIDG API verify on next run.",2026-08-31 ✅ FROZEN (API),
PL,PL-B-050,Polska Grupa Tytoniowa Sp. z o.o.,Bydgoszcz,"ul. Pińczowska 8, 85-877 Bydgoszcz",http://www.b2b.katalogpgt.pl,średni,🔴,KRS 0000308003,PL9532585250,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 502 494 942,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000308003 | REGON 340456100,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-051,PHUP GNIEZNO SZESZYCKI SPÓŁKA KOMANDYTOWA,Gniezno,"Orcholska 41, 62-200 Gniezno, Polska",http://www.phupgniezno.pl,średni,🔴,KRS 0000300468,PL7842403647,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 512 984 347,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://www.phupgniezno.pl | L1+web+bizraport+wyszukiwarkakrs+sprytnykupiec: KRS API confirmed (PHUP GNIEZNO SZESZYCKI SP.K. mod-11+NIP+name match, 1.5 mld zł revenue, 3000 sklepów, 5 oddziałów, PKD 46.35Z) — 🐋 TOP TIER",2026-08-31 ✅ FROZEN (API),
PL,PL-B-052,Mona Sp. z o.o.,Kraków,"ul. Saska 27, 30-720 Kraków",http://www.mona.com.pl,średni,🔴,KRS 0000085800,PL6792683072,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 697 590 090,Akcesoria tytoniowe | Profil: Hurtownia Papierosów,,,,,2026-08-14,,KRS 0000085800 | CEIDG,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-053,LEVER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Kraśnik,"Kolejowa 8, 23-200 Kraśnik, Polska",https://leverkrasnik.pl,średni,🔴,KRS 0001213931,PL7150200425,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 81 825 02 17,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | https://leverkrasnik.pl | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+VIES+firmy.ai: KRS 0001213931 (new sp. z o.o., 4 months old, same NIP+address as old sp.j. 0000004673). KRS API for 0000004673 returns 204. VIES confirms 'LEVER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ'.",2026-08-31 ✅ FROZEN (API),
PL,PL-B-054,JUKA AKCESORIA TYTONIOWE JACEK MULARCZYK,Gdańsk,"ul. Jabłoniowa 56B, 80-175 Gdańsk",https://jukaakcesoria.pl,średni,🔴,CEIDG (NIP 9531380750),PL9531380750,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 723 179 629,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | https://jukaakcesoria.pl | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run. | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run. | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run.",2026-08-31 ✅ FROZEN (API),
PL,PL-B-055,Hurtownia Centrum Wiesław Sacharski,Ostrołęka,"ul. Targowa 39G, 07-410 Ostrołęka",https://centrum-ws.pl,średni,🔴,REGON 550058690,PL7580003310,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 29 766 42 22,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 7580003310,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-056,"""FREGA"" FREJOWSKI, GARBOL SPÓŁKA JAWNA",Tarnów,"ul. Batalionów Chłopskich 172, 25-670 Kielce (Oddział Tarnów: ul. Czerwona 54A)",http://frega.com.pl,średni,🔴,KRS 0000084815,PL6570386005,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 14 626 87 17,Akcesoria tytoniowe,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-057,Firma Handlowa Mariusz Kawa,Tarnów,"ul. Spokojna 20C, 33-100 Tarnów",http://www.squashtarnow.pl,średni,🔴,REGON 850389332,PL8731006509,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 14 629 52 52,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 8731006509,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-058,FLAJ Sklep i Hurtownia w Augustowie,Augustów,"ul. Tytoniowa 7, 16-300 Augustów",https://flaj.com.pl,średni,🔴,REGON 790172650,PL8461001460,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 87 644 53 58,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 8461001460,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-059,EUROCASH S.A. (Cash & Carry Wągrowiec),Wągrowiec,"ul. Wiśniowa 11, 62-052 Komorniki (Oddział: ul. Gnieźnieńska 72, Wągrowiec)",https://hurtownie.eurocash.pl/kontakt/mapa-hurtowni/hurtownie.html?provinceId=8&cityId=112,średni,🔴,KRS 0000213765,PL7791906082,,reseller,,,3,B4,duży,średni,mix,,,CZŁONEK ZARZĄDU,,,+48 67 268 52 12,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000213765 | eurocash.pl,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-060,"BIURO HANDLOWE ""ELROY"" KRYSTYNA ROJEK, LESZEK ROJEK - SPÓŁKA JAWNA",Włocławek,"ul. Wojska Polskiego 18A, 87-800 Włocławek",http://www.elroy.pl,średni,🔴,KRS 0000009117,PL8880000685,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 54 231 17 10,Akcesoria tytoniowe,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-061,CARMEN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Sochaczew,"ul. Warszawska 93, 96-500 Sochaczew",https://www.carmen.pl,duży,🔴,KRS 0000108390,PL8370001711,,reseller,,,3,B8,duży,średni,mix,,,Członek Zarządu,,,+48 22 868 14 49,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,"2026-08-31 ⚠️ DO-WERYFIKACJI (API) | ⚠️ HALUCYNACJA KRS — KRS wskazuje na inną firmę 2026-08-31, wymaga ręcznej korekty",
PL,PL-B-062,LIQUIDER POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,Jasin,"ul. Poznańska 21, 62-020 Jasin",https://b2b.liquider.pl,duży,🟢,KRS 0000621078,PL7773264101,,producent,,,2,B6,duży,średni,B2B only,,Artur Tadeusz Kalinowski,Członek Zarządu / Decydent,,b2b@liquider.pl,660 688 894,e-papierosy / vape (KRS 0000621078),,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-063,Handel Hurtowy i Detaliczny Stanisław Dymek,Dębica,"ul. Rzeszowska 147, 39-200 Dębica",https://dymek.com.pl,średni,🟢,REGON 850015549,PL8720001434,,reseller,,,5,B8,duży,wysoki,mix,,,,,,+48 14 681 18 38,Hurtownia papierosów i chemii gospodarczej w Dębicy.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-064,Czecho-Max. PHU. Kobiela T.,Czechowice-Dziedzice,"ul. Legionów 32a, 43-500 Czechowice-Dziedzice",https://czechomax.pl,średni,🟢,REGON 003505491,PL6520002310,,reseller,,,5,B8,duży,wysoki,mix,,,,,,,Hurtownia tytoniowa w Czechowicach-Dziedzicach.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-065,ANIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Rzeszów,"ul. ks. Józefa Sondeja 13 / PCH Agrohurt Hala 4 lok. 11, 35-011 Rzeszów",https://ania.rze.pl,średni,🟢,KRS 0000089123,PL8133193611,,reseller,,,5,B8,duży,wysoki,mix,,,CZŁONEK ZARZĄDU,,,+48 17 852 66 73,Hurtownia papierosów i chemii gospodarczej w PCH Agrohurt Rzeszów.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,"2026-08-31 ⚠️ DO-WERYFIKACJI (API) | ⚠️ HALUCYNACJA KRS — KRS wskazuje na inną firmę 2026-08-31, wymaga ręcznej korekty",
PL,PL-B-066,Firma Wielobranżowa „SUŻYW” Sp. z o.o.,Sucha Beskidzka,"ul. Nad Skawą 4, 34-200 Sucha Beskidzka",http://www.suzyw.com.pl,średni,🟢,KRS 0000044498,PL5521003110,,reseller,,,5,B8,duży,wysoki,B2B only,,,ZASTĘPCA PREZESA,,sprzedaz@suzyw.com.pl,+48 33 874 11 60,"Regionalna hurtownia FMCG, alkoholi i wyrobów tytoniowych.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-067,"""KRYMAR"" SPÓŁKA JAWNA K. BEGEDZA, M. DUSZKIEWICZ",Słupsk,"ul. Gdańska 18 B / Armii Krajowej 16, 76-200 Słupsk",,średni,🟢,KRS 0000071571,PL8390412311,,reseller,,,5,B8,duży,wysoki,B2B only,,,Członek Zarządu,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-068,"HURTOWNIA ""KIM"" KAZIMIERZ KRZEMIŃSKI, MAREK KRZEMIŃSKI, ANDRZEJ CHRZĄSZCZ SPÓŁKA JAWNA",Busko-Zdrój,"ul. Bohaterów Warszawy 106, 28-100 Busko-Zdrój",,średni,🟢,KRS 0000026856,PL6550003840,,reseller,,,5,B8,duży,wysoki,B2B only,,,Członek Zarządu,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-069,Drek Hurtownia Gilz Papierosowych i Akcesoriów,Radom,"ul. Kalińska 6 lok. 6a, 26-600 Radom",,duży,🔴,REGON 670937720,PL9481180350,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 504 083 360,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-070,VIVOPLAST Hurtownia Opakowań i Artykułów,Ostrowiec Świętokrzyski,"ul. Sienkiewicza 32, 27-400 Ostrowiec Świętokrzyski","https://www.hurtownie.pl/hurtownie-wyroby-tytoniowe,10611.html?p=13",duży,🔴,REGON 290515150,PL6610001890,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-071,Tabak. Hurtownia papierosów i chemii gospodarczej. Łożyniak D.,Kożuchów,"ul. Szprotawska 18A, 67-120 Kożuchów",,średni,🟡,REGON 970471547,PL9251013660,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-072,PHU TABAK PIOTR FORNALA,Wrocław,"ul. Wierzchowicka 7, 51-127 Wrocław",http://tabak.wroclaw.pl,duży,🔴,REGON 930182225,PL8950017491,,hurtownik,,,2,B6,duży,średni,mix,,,,,,+48 71 349 10 10,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-073,LOKIVAPE - DOMINIK NOWIKOWSKI,Ełk,"ul. Armii Krajowej 9 lok. U11, 19-300 Ełk",https://www.lokivape.com/sklepy/lokivape-elk-ul-armii-krajowej-9-U11,duży,🔴,REGON 526205545,PL8481886316,,hurtownik,,,2,B6,duży,średni,mix,,,,,,+48 690 527 835,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-074,P.W. Kentdruk (KentDruk),Kęty,"ul. Marii Konopnickiej 6, 32-650 Kęty",https://kentdruk.pl,średni,🟢,REGON 070440260,PL5490003504,,producent,,,3,B4,duży,średni,B2B only,,,,,biuro@kentdruk.pl,+48 33 845 30 10,Akcesoria tytoniowe,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,2026-08-31 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-075,"PHPU ""TEKS"" SA (Markowe Cygara)",Radom,"ul. Biznesowa 8, 26-612 Radom",https://markowecygara.pl,duży,🔴,KRS 0000045612,PL7960073210,,hurtownik,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 570 305 007,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000045612 | markowecygara.pl,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-076,MILO S.A.,Kielce,"ul. Magazynowa 4, 25-565 Kielce",,duży,🔴,KRS 0000049457,PL9590822602,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS 0000049457 | milo.com.pl,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-077,CARO Sp.j. R. i R. Niewczas,Ostrowiec Świętokrzyski,"al. Jana Pawła II 63b, 27-400 Ostrowiec Świętokrzyski",,duży,🔴,KRS 0000010839,PL6610003937,,reseller,,,5,B8,duży,wysoki,B2B only,,,PREZES ZARZĄDU,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS 0000010839 | REGON 290141690,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-078,BONUS Hurtownia Papierosów,Starachowice,"ul. Spółdzielcza 49, 27-200 Starachowice",,duży,🔴,REGON 290145260,PL6640003463,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,CEIDG NIP 6640003463,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-079,"Hurtownia Papierosów ""DANA""",Pabianice,"ul. Łaska 46/48, 95-200 Pabianice",,średni,🟢,REGON 470877990,PL7310007883,,hurtownik,,,2,B6,duży,średni,B2B only,,,,,,+48 42 214 97 55,e-papierosy / vape,,,,,2026-08-14,,CEIDG NIP 7310007883,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-080,Caro. Hurtownia papierosów. Żach K.,Ostrów Mazowiecka,"ul. Lubiejewska 51, 07-300 Ostrów Mazowiecka",,duży,🔴,REGON 550058890,PL7590004724,,hurtownik,,,2,B6,duży,średni,B2B only,,,,,,+48 29 745 29 33,e-papierosy / vape,,,,,2026-08-14,,CEIDG NIP 7590004724,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-081,PPHU HITPOL / Zapalniczka.pl,Świlcza,"Świlcza 145F, 36-072 Świlcza",https://www.zapalniczka.pl,średni,🟢,REGON 690278890,PL8131012373,,reseller,,,3,B4,duży,średni,B2B only,,,,,max@zapalniczka.pl,+48 17 856 08 04,Akcesoria tytoniowe | tel cleanup 2026-08-31: telefon dodatkowy: +48 785 065 675,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-082,VAPE POINT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Wrocław,"ul. Powstańców Śląskich 95, 53-332 Wrocław",https://vapepoint.pl,duży,🔴,KRS 0000750519,PL8992850937,,hurtownik,,,2,B6,duży,średni,własny e-commerce,,,Członek Zarządu,,kontakt@vapepoint.pl,+48 729 411 684,"e-papierosy / vape. Kanał: własny e-commerce, tier: hurtownik",,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-08-31 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-083,"""KAMEL A.K. DEPIŃSKA-FOŁDA"" SPÓŁKA JAWNA",Konin,"ul. Wioślarska 16, 62-510 Konin","https://panoramafirm.pl/wielkopolskie,,konin,wio%C5%9Blarska,16/kamel_sp.j._hurtownia_papierosow-ssfip_sin.html",średni,🟢,KRS 0000009417,PL6652367882,,hurtownik,,,2,B6,duży,średni,B2B only,,,Członek Zarządu,,,,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
PL,PL-B-084,MINOS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Radom,"ul. Lubelska 9, 26-600 Radom",https://www.misterwhat.pl/company/196155-minos-sp-z-oo-hurtownia-papierosow-wyrobow-tytoniowych-chemii-gospodarczej-radom,duży,🔴,KRS 0000189777,PL7962427567,,hurtownik,,,2,B6,duży,średni,B2B only,,,PREZES ZARZĄDU,,,,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-08-31 ✅ FROZEN (API),
