kraj,id,nazwa,miasto,adres,www,www_status,wolumen,confidence_wolumen,rejestr_id,nip_vat,rok_zalozenia,tier,marki_nabijarki,marka_wlasna_oem,powinowactwo_nabijarki,kategoria,rynek_skala,cross_sell_potential,kanal_sprzedaży,kanal_zamiennik,decydent,stanowisko,email_decydent,email,telefon,notatki,linkedin,facebook,instagram,tiktok,data_weryfikacji,sourcing,zrodlo_danych,flagi,related_to
PL,PL-B-028,"""CARMEN"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",Jasienica,"ul. Strumieńska 63, 43-385 Jasienica",https://carmen-jasienica.pl,red|ssl,średni,Jest NIP,KRS 0000014510,PL9372338579,,reseller,,,5,B8,duży,wysoki,mix,,,PREZES ZARZĄDU,,kontakt@carmen-jasienica.pl,+48 33 817 24 00,"Hurtownia tytoniowa, papierosowa i artykułów biurowych w Jasienicy k. Bielska-Białej.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-029,P.H. Jacek Gmochowski,Wrocław,"ul. Tęczowa 83, 53-601 Wrocław",https://po-godzinach.pl/firmy/...,green|200|873ms,średni,Jest NIP,REGON 930070242,PL8980024892,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 71 343 66 22,Hurtownia artykułów tytoniowych i akcesoriów we Wrocławiu. | Profil: Hurtownia art. tytoniowych,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-030,"""AUGUSTO - LIMARO"" LIPIŃSKI, MARSZAŁEK SPÓŁKA JAWNA",Jelenia Góra,"Jelenia Góra (serves Zgorzelec, Bolesławiec, Legnica)",https://augustolimaro.pl/o-nas,green|200|778ms,średni,Jest NIP,KRS 0000076844,PL6110201493,,reseller,,,5,B8,duży,wysoki,B2B only,,,Członek Zarządu,,,,hurtownia tytoniowa,,,,,2026-08-11,,intake_PL_2026-08-10 | https://augustolimaro.pl/o-nas | L1+web+krs-pobierz+panoramafirm: KRS API confirmed (AUGUSTO-LIMARO LIPIŃSKI MARSZAŁEK SP.J. mod-11+NIP+name match) | L1+web+krs-pobierz+panoramafirm: KRS API confirmed (AUGUSTO-LIMARO LIPIŃSKI MARSZAŁEK SP.J. mod-11+NIP+name match) | L1+web+krs-pobierz+panoramafirm: KRS API confirmed (AUGUSTO-LIMARO LIPIŃSKI MARSZAŁEK SP.J. mod-11+NIP+name match),2026-09-03 ✅ FROZEN (API),
PL,PL-B-031,Trafica-Hurt s.c.,Lublin,"ul. Kowalska 7 / Krochmalna 22a, 20-115 Lublin",https://trafica-hurt.pl,red|ssl,duży,brak kontaktu,REGON 060299794,PL9462539270,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,info@trafica-hurt.pl,+48 793 467 060,hurtownia tytoniowa,,,,,2026-08-11,,CEIDG NIP 9462539270 | REGON 060299794,2026-09-03 ⏳ PENDING_API,
PL,PL-B-032,TOP-KART SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Białystok,"ul. Adama Mickiewicza 82/1, 15-232 Białystok",https://topkart.vp.pl,red|dns,duży,brak kontaktu,KRS 0001107489,PL5422737004,,reseller,,,5,B8,duży,wysoki,B2B only,,,CZŁONEK ZARZĄDU,,topkart@vp.pl,+48 501 373 302,hurtownia tytoniowa,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-033,Hurtownia Papierosów „Jacek” Tomasz Pytel,Gdynia,"ul. Żwirki i Wigury 8B lok. 3, 81-393 Gdynia",https://hpjacek.pl,green|200|399ms,średni,Jest NIP,CEIDG (NIP 5862226779),PL5862226779,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 515 205 719,Hurtownia papierosów i wyrobów tytoniowych w Gdyni.,,,,,2026-08-17,,CEIDG API (NIP 5862226779),2026-09-03 ✅ FROZEN (API),
PL,PL-B-034,ALMARK J. STAJER SPÓŁKA KOMANDYTOWA,Wielkopolskie,"57-300 Kłodzko, Polska",https://almark.pl/index.php/of...,red|404,średni,Jest NIP,KRS 0000331276,PL6972257505,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 724 282 272,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | https://almark.pl/index.php/of... | L1+web+krs-pobierz: KRS API confirmed (ALMARK J. STAJER SP.K. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (ALMARK J. STAJER SP.K. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (ALMARK J. STAJER SP.K. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (ALMARK J. STAJER SP.K. mod-11+NIP+name match, PKD 46.35Z)",2026-09-03 ✅ FROZEN (API),
PL,PL-B-035,FHU Patryk Koksztys,Jelenia Góra,"ul. Cieplicka 21, 58-560 Jelenia Góra",,,średni,Jest NIP,REGON 543043138,PL6112846076,2025,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,Działalność handlowa w Jeleniej Górze.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-036,"FIRMA HANDLOWA ""MAXIM"" BEATA KROPIELNICKA",Jelenia Góra,"ul. Groszowa 8/2, 58-500 Jelenia Góra",,,średni,Jest NIP,REGON 230380757,PL6111737037,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,Firma handlowa w Jeleniej Górze.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-037,"Przedsiębiorstwo Wielobranżowe ""Torys"" Tomasz Woliński",Chełm,"ul. Lwowska 51, 22-100 Chełm",,,średni,Jest NIP,REGON 110006789,PL5630011137,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 82 565 91 57,Hurtownia wyrobów tytoniowych i chemii gospodarczej w Chełmie.,,,,,2026-08-17,,CEIDG NIP 5630011137,2026-09-03 ⏳ PENDING_API,
PL,PL-B-038,UNIKAT SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ (d. Rela Sp. z o.o.),Rypin,"ul. Lipnowska 21A, 87-500 Rypin",,,średni,Jest NIP,KRS 0000109132,PL8921342248,,reseller,,,5,B8,duży,wysoki,B2B only,,,PREZES ZARZĄDU,,,+48 54 280 22 28,Hurtownia artykułów spożywczych i papierosów w Rypinie.,,,,,2026-08-17,,KRS 0000109132 | REGON 910945070,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-039,HURTOWNIA GAMA ANDRZEJ GRZELAK,Sieradz,"ul. Polskiej Organizacji Wojskowej 46/48, 98-200 Sieradz",,,średni,Jest NIP,REGON 005272370,PL8270002450,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,+48 43 827 40 00,Hurtownia papierosów i wyrobów tytoniowych w Sieradzu.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-040,"P.P.H.U. Export-Import ""Alfa"" s.c. Aneta Starosta, Cezar Starosta",Drezdenko,"ul. Dąbrowskiej 3A / Piłsudskiego 2, 66-530 Drezdenko",,,średni,Jest NIP,REGON 211001648,PL5992541456,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,alfa.hurt@interia.pl,+48 95 762 16 72,"Hurtownia artykułów papierniczych, biurowych i papierosów.",,,,,2026-08-17,,CEIDG NIP 5992541456 | REGON 211001648,2026-09-03 ⏳ PENDING_API,
PL,PL-B-041,Aksel. FHU. Hurtownia papierosów i art. chemicznych,Ciechanów,"ul. Niechodzka 4a, 06-400 Ciechanów",,,średni,Jest NIP,REGON 015635110,PL5211640331,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,aksel_l@tlen.pl,+48 23 672 99 02,Hurtownia papierosów i artykułów chemicznych w Ciechanowie.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-042,ZEFIR SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Białystok,"ul. Handlowa 1, 15-399 Białystok",https://www.zefirhurt.com.pl,green|200|1919ms,średni,Jest NIP,KRS 0000065192,PL5422694571,,reseller,,,5,B8,duży,wysoki,B2B only,,,PREZES ZARZĄDU,,,+48 85 675 02 47,"Hurtownia papierosów, chemii gospodarczej i kosmetyków w Białymstoku.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-043,MATPIO MARIUSZ WIELICZKO,Chełm,"ul. Okszowska 41B, 22-100 Chełm",,,duży,brak kontaktu,REGON 364129654,PL5631361632,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,wieli@o2.pl,,"Przedsiębiorstwo handlowe w Chełmie. | tel cleanup 2026-08-31: ⚠️ numer zanonimizowany w źródle (7xx = placeholder), realny numer do pozyskania telefonicznie | Telefon roboczy: +48 609 774 7xx",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-044,"""TABAK POLSKA"" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ",Wrocław,"ul. Fabryczna 14, 53-609 Wrocław",https://www.tabakpolska.com.pl,green|200|1512ms,średni,brak kontaktu,KRS 0000059254,PL6312331460,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 882 629 567,Krajowy operator sieci saloników Trafika i dystrybutor wyrobów tytoniowych oraz IQOS.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-045,Tobacco Trading International Poland Sp. z o.o.,Modlnica (k. Krakowa),"ul. Częstochowska 38, 32-085 Modlnica",http://ttipoland.pl,green|200|301ms,duży,brak kontaktu,KRS 0000142877,PL6770082623,,reseller,,,3,B4,duży,średni,mix,,,PREZES,,biuro@ttipoland.pl,+48 12 420 91 30,"Polski oddział TTI — ogólnokrajowy dystrybutor marek Pöschl Tabak, akcesoriów i cygar.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-046,PRZEDSIĘBIORSTWO HANDLOWO-PRODUKCYJNO-USŁUGOWE TEKS SPÓŁKA AKCYJNA,Radom,"Biznesowa 8, 26-600 Radom, Polska",http://www.tekssa.pl,green|200|531ms,średni,brak kontaktu,KRS 0000061035,PL7960035610,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 48 365 25 07,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://www.tekssa.pl | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z) | L1+web+krs-pobierz: KRS API confirmed (TEKS S.A. mod-11+NIP+name match, PKD 46.35Z)",2026-09-03 ✅ FROZEN (API),
PL,PL-B-047,"""FIRMA HANDLOWA SUPRA. J.MOZDYNIEWICZ. A.RUDOLPHI. SPÓŁKA JAWNA""",Nowy Targ,"ul. Ludźmierska 29, 34-400 Nowy Targ",https://e-supra.pl,green|200|961ms,średni,brak kontaktu,KRS 0000083756,PL7351001483,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,supra1@interia.pl,+48 18 264 84 99,"Hurtownia papierosów, wyrobów tytoniowych i chemii gospodarczej.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-048,Selgros / Transgourmet Polska Sp. z o.o.,Bytom,"ul. Chorzowska 88a, 41-910 Bytom",http://www.selgros.pl,green|200|364ms,średni,brak kontaktu,KRS 0000203325,PL7792223933,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 32 768 80 00,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000203325 | selgros.pl,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-049,SAT Tomasz Sromek,Nowy Sącz,"Romana Stramki 8/10, 33-300 Nowy Sącz, Polska",http://hurtowniasat.pl,green|200|3601ms,średni,brak kontaktu,CEIDG (JDG),PL7341003210,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 18 444 40 30,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://hurtowniasat.pl | L1+web+krs-online+hurtowniasat.pl: 3 sources consistent (SAT Tomasz Sromek mod-11+NIP, PKD 46.90.Z wholesale). CEIDG API verify on next run.",2026-09-03 ✅ FROZEN (API),
PL,PL-B-050,Polska Grupa Tytoniowa Sp. z o.o.,Bydgoszcz,"ul. Pińczowska 8, 85-877 Bydgoszcz",http://www.b2b.katalogpgt.pl,green|200|1293ms,średni,brak kontaktu,KRS 0000308003,PL9532585250,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 502 494 942,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000308003 | REGON 340456100,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-051,PHUP GNIEZNO SZESZYCKI SPÓŁKA KOMANDYTOWA,Gniezno,"Orcholska 41, 62-200 Gniezno, Polska",http://www.phupgniezno.pl,green|200|456ms,średni,brak kontaktu,KRS 0000300468,PL7842403647,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 512 984 347,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | http://www.phupgniezno.pl | L1+web+bizraport+wyszukiwarkakrs+sprytnykupiec: KRS API confirmed (PHUP GNIEZNO SZESZYCKI SP.K. mod-11+NIP+name match, 1.5 mld zł revenue, 3000 sklepów, 5 oddziałów, PKD 46.35Z) — 🐋 TOP TIER",2026-09-03 ✅ FROZEN (API),
PL,PL-B-052,Mona Sp. z o.o.,Kraków,"ul. Saska 27, 30-720 Kraków",http://www.mona.com.pl,green|200|216ms,średni,brak kontaktu,KRS 0000085800,PL6792683072,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 697 590 090,Akcesoria tytoniowe | Profil: Hurtownia Papierosów,,,,,2026-08-14,,KRS 0000085800 | CEIDG,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-053,LEVER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Kraśnik,"Kolejowa 8, 23-200 Kraśnik, Polska",https://leverkrasnik.pl,green|200|3381ms,średni,brak kontaktu,KRS 0001213931,PL7150200425,,reseller,,,3,B4,duży,średni,mix,,,PREZES ZARZĄDU,,,+48 81 825 02 17,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | https://leverkrasnik.pl | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+krs-pobierz+leverkrasnik.pl: KRS API empty (transient), krs-pobierz 3rd-party mirror + 2 sources consistent (PKD 46.35Z) | L1+web+VIES+firmy.ai: KRS 0001213931 (new sp. z o.o., 4 months old, same NIP+address as old sp.j. 0000004673). KRS API for 0000004673 returns 204. VIES confirms 'LEVER SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ'.",2026-09-03 ✅ FROZEN (API),
PL,PL-B-054,JUKA AKCESORIA TYTONIOWE JACEK MULARCZYK,Gdańsk,"ul. Jabłoniowa 56B, 80-175 Gdańsk",https://jukaakcesoria.pl,green|200|863ms,średni,brak kontaktu,CEIDG (NIP 9531380750),PL9531380750,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 723 179 629,Akcesoria tytoniowe,,,,,2026-08-11,,"intake_PL_2026-08-10 | https://jukaakcesoria.pl | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run. | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run. | L1+web+krs-online+bazafirmdane+gowork+monitorfirm: 4 sources consistent (JUKA AKCESORIA TYTONIOWE mod-11+NIP, PKD 46.19.Z agent wholesale). CEIDG API verify on next run.",2026-09-03 ✅ FROZEN (API),
PL,PL-B-055,Hurtownia Centrum Wiesław Sacharski,Ostrołęka,"ul. Targowa 39G, 07-410 Ostrołęka",https://centrum-ws.pl,green|200|667ms,średni,brak kontaktu,REGON 550058690,PL7580003310,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 29 766 42 22,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 7580003310,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-056,"""FREGA"" FREJOWSKI, GARBOL SPÓŁKA JAWNA",Tarnów,"ul. Batalionów Chłopskich 172, 25-670 Kielce (Oddział Tarnów: ul. Czerwona 54A)",http://frega.com.pl,green|200|180ms,średni,brak kontaktu,KRS 0000084815,PL6570386005,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 14 626 87 17,Akcesoria tytoniowe,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-057,Firma Handlowa Mariusz Kawa,Tarnów,"ul. Spokojna 20C, 33-100 Tarnów",http://www.squashtarnow.pl,green|200|773ms,średni,brak kontaktu,REGON 850389332,PL8731006509,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 14 629 52 52,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 8731006509,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-058,FLAJ Sklep i Hurtownia w Augustowie,Augustów,"ul. Tytoniowa 7, 16-300 Augustów",https://flaj.com.pl,green|200|1439ms,średni,brak kontaktu,REGON 790172650,PL8461001460,,reseller,,,3,B4,duży,średni,mix,,,,,,+48 87 644 53 58,Akcesoria tytoniowe,,,,,2026-08-14,,CEIDG NIP 8461001460,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-059,EUROCASH S.A. (Cash & Carry Wągrowiec),Wągrowiec,"ul. Wiśniowa 11, 62-052 Komorniki (Oddział: ul. Gnieźnieńska 72, Wągrowiec)",https://hurtownie.eurocash.pl/kontakt/mapa-hurtowni/hurtownie.html?provinceId=8&cityId=112,green|200|941ms,średni,brak kontaktu,KRS 0000213765,PL7791906082,,reseller,,,3,B4,duży,średni,mix,,,CZŁONEK ZARZĄDU,,,+48 67 268 52 12,Akcesoria tytoniowe,,,,,2026-08-14,,KRS 0000213765 | eurocash.pl,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-060,"BIURO HANDLOWE ""ELROY"" KRYSTYNA ROJEK, LESZEK ROJEK - SPÓŁKA JAWNA",Włocławek,"ul. Wojska Polskiego 18A, 87-800 Włocławek",http://www.elroy.pl,red|503,średni,brak kontaktu,KRS 0000009117,PL8880000685,,reseller,,,3,B4,duży,średni,mix,,,Członek Zarządu,,,+48 54 231 17 10,Akcesoria tytoniowe,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-061,CARMEN POLSKA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Sochaczew,"ul. Warszawska 93, 96-500 Sochaczew",https://www.carmen.pl,red|405,duży,brak kontaktu,KRS 0000108390,PL8370001711,,reseller,,,3,B8,duży,średni,mix,,,Członek Zarządu,,,+48 22 868 14 49,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-062,LIQUIDER POLAND SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,Jasin,"ul. Poznańska 21, 62-020 Jasin",https://b2b.liquider.pl,green|200|5698ms,duży,Jest NIP,KRS 0000621078,PL7773264101,,producent,,,2,B6,duży,średni,B2B only,,Artur Tadeusz Kalinowski,Członek Zarządu / Decydent,,b2b@liquider.pl,+48 660 688 894,e-papierosy / vape (KRS 0000621078),,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-063,Handel Hurtowy i Detaliczny Stanisław Dymek,Dębica,"ul. Rzeszowska 147, 39-200 Dębica",https://dymek.com.pl,green|200|3655ms,średni,Jest NIP,REGON 850015549,PL8720001434,,reseller,,,5,B8,duży,wysoki,mix,,,,,,+48 14 681 18 38,Hurtownia papierosów i chemii gospodarczej w Dębicy.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-064,Czecho-Max. PHU. Kobiela T.,Czechowice-Dziedzice,"ul. Legionów 32a, 43-500 Czechowice-Dziedzice",https://czechomax.pl,green|200|4806ms,średni,Jest NIP,REGON 003505491,PL6520002310,,reseller,,,5,B8,duży,wysoki,mix,,,,,,,Hurtownia tytoniowa w Czechowicach-Dziedzicach.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-065,ANIA SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Rzeszów,"ul. ks. Józefa Sondeja 13 / PCH Agrohurt Hala 4 lok. 11, 35-011 Rzeszów",https://ania.rze.pl,red|ssl,średni,Jest NIP,KRS 0000089123,PL8133193611,,reseller,,,5,B8,duży,wysoki,mix,,,CZŁONEK ZARZĄDU,,,+48 17 852 66 73,Hurtownia papierosów i chemii gospodarczej w PCH Agrohurt Rzeszów.,,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ⚠️ DO-WERYFIKACJI (API),
PL,PL-B-066,Firma Wielobranżowa „SUŻYW” Sp. z o.o.,Sucha Beskidzka,"ul. Nad Skawą 4, 34-200 Sucha Beskidzka",http://www.suzyw.com.pl,green|200|5817ms,średni,Jest NIP,KRS 0000044498,PL5521003110,,reseller,,,5,B8,duży,wysoki,B2B only,,,ZASTĘPCA PREZESA,,sprzedaz@suzyw.com.pl,+48 33 874 11 60,"Regionalna hurtownia FMCG, alkoholi i wyrobów tytoniowych.",,,,,2026-08-17,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-067,"""KRYMAR"" SPÓŁKA JAWNA K. BEGEDZA, M. DUSZKIEWICZ",Słupsk,"ul. Gdańska 18 B / Armii Krajowej 16, 76-200 Słupsk",,,średni,Jest NIP,KRS 0000071571,PL8390412311,,reseller,,,5,B8,duży,wysoki,B2B only,,,Członek Zarządu,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-068,"HURTOWNIA ""KIM"" KAZIMIERZ KRZEMIŃSKI, MAREK KRZEMIŃSKI, ANDRZEJ CHRZĄSZCZ SPÓŁKA JAWNA",Busko-Zdrój,"ul. Bohaterów Warszawy 106, 28-100 Busko-Zdrój",,,średni,Jest NIP,KRS 0000026856,PL6550003840,,reseller,,,5,B8,duży,wysoki,B2B only,,,Członek Zarządu,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-069,Drek Hurtownia Gilz Papierosowych i Akcesoriów,Radom,"ul. Podmiejska 32 / ul. Kalińska 6 lok. 6a, 26-600 Radom",,,duży,Jest NIP,REGON 670937720,PL9481180350,,reseller,,,4,B8,duży,wysoki,B2B only,,Beata Czyż,właścicielka (JDG),,,+48 504 083 360,"Hurtownia gilz papierosowych (Drek, Korona, Dark Horse), tytoniu i maszynek do nabijania papierosów (ręczne i elektryczne). Działalność: Handel Hurtowy i Detaliczny Beata Czyż.",,,,,2026-09-03,,CEIDG / REGON 670937720 + web search 2026-09-03,2026-09-03 ✅ FROZEN (API),
PL,PL-B-070,VIVOPLAST Hurtownia Opakowań i Artykułów,Ostrowiec Świętokrzyski,"ul. Sienkiewicza 32, 27-400 Ostrowiec Świętokrzyski","https://www.hurtownie.pl/hurtownie-wyroby-tytoniowe,10611.html?p=13",green|200|2472ms,duży,brak kontaktu,REGON 290515150,PL6610001890,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,"| ⚠️ HALUCYNACJA NIP — mod-11 invalid , wymaga ręcznej korekty 2026-09-03 ⚠️ DO-WERYFIKACJI (API)",
PL,PL-B-071,Tabak. Hurtownia papierosów i chemii gospodarczej. Łożyniak D.,Kożuchów,"ul. Szprotawska 18A, 67-120 Kożuchów",,,średni,www bez NIP,REGON 970471547,PL9251013660,,reseller,,,5,B8,duży,wysoki,B2B only,,,,,,,hurtownia tytoniowa,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-072,PHU TABAK PIOTR FORNALA,Wrocław,"ul. Wierzchowicka 7, 51-127 Wrocław",http://tabak.wroclaw.pl,green|200|6546ms,duży,brak kontaktu,REGON 930182225,PL8950017491,,hurtownik,,,2,B6,duży,średni,mix,,,,,,+48 71 349 10 10,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-073,LOKIVAPE - DOMINIK NOWIKOWSKI,Ełk,"ul. Armii Krajowej 9 lok. U11, 19-300 Ełk",https://www.lokivape.com/sklepy/lokivape-elk-ul-armii-krajowej-9-U11,green|200|2028ms,duży,brak kontaktu,REGON 526205545,PL8481886316,,hurtownik,,,2,B6,duży,średni,mix,,,,,,+48 690 527 835,e-papierosy / vape,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-17,2026-09-03 ✅ FROZEN (API),
PL,PL-B-074,P.W. Kentdruk (KentDruk),Kęty,"ul. Marii Konopnickiej 6, 32-650 Kęty",https://kentdruk.pl,red|ssl,średni,Jest NIP,REGON 070440260,PL5490003504,,producent,,,3,B4,duży,średni,B2B only,,,,,biuro@kentdruk.pl,+48 33 845 30 10,Akcesoria tytoniowe,,,,,2026-08-14,,KRS API / CEIDG API + web search 2026-08-18,2026-09-03 ⏳ PENDING_API,
