region_kod,region_nazwa,region_typ,related_to,rok_zalozenia,id_unikalne,kategoria,nazwa_firmy,kraj,miasto,adres,nip_vat,rejestr_id,www,kanal_zamiennik,email,telefon,linkedin,facebook,instagram,tiktok,tier,marki_nabijarki,marka_wlasna_oem,sourcing,wolumen,confidence_wolumen,kanal_sprzedaży,powinowactwo_nabijarki,cross_sell_potential,decydent,stanowisko,email_decydent,zrodlo_danych,data_weryfikacji,flagi,notatki,rynek_skala
,Ogólnopolska,,,,PL-B-XX-014,B4,VAS Sp. z o.o.,PL,Chorzów,Chorzów / Śląskie (ul. Łagodna 15),,,https://vas.com.pl/oferta/zapa...,,,,,,,,reseller,,,,średni,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://vas.com.pl/oferta/zapa...,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy; zasięg ponadregionalny. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=71 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Ogólnopolska,,,,PL-B-XX-015,B4,Hookahteka.com,PL,Ogólnopolska,Poland-wide (online),,,https://hookahteka.com/wspolpraca-hurtowa,,,,,,,,reseller,,,,,🔴,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://hookahteka.com/wspolpraca-hurtowa,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy; zasięg ponadregionalny. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=71 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Ogólnopolska,,,,PL-B-XX-016,B4,Buszek.com / Hurt.Buszek.com,PL,Ogólnopolska,Poland-wide,,,https://buszek.com,,,,,,,,reseller,,,,średni,🟢,B2B only,3,średni,,,,intake_PL_2026-08-10 | https://buszek.com,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=71 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
,Ogólnopolska,,,,PL-B-XX-017,B6,Smoke.pl / Smoke Shop,PL,Łódź,"Al. Marsz. Józefa Piłsudskiego 15/23, 90-307 Łódź, Polska",,,https://smoke.pl,,,+48 452 454 726,,,,,hurtownik,,,,średni,🟢,mix,2,średni,,,,intake_PL_2026-08-10 | https://smoke.pl,,🔍,orig_uzasadnienie: Kanał sąsiedni z bazą klientów zainteresowanych produktami nikotynowymi; zasięg ponadregionalny. | orig_uwagi: Nie potwierdzone | Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=70 | user_orig_segment='S4 — Vape/e-papierosy',duży
PD,podlaskie,województwo,,,PL-B-PD-003,B8,"Zefir Sp. z o.o. — hurtownia papierosów, chemii gospodarczej i kosmetyków",PL,Białystok,"ul. Jagienki 4, Białystok",,,https://www.zefirhurt.com.pl,,,,,,,,reseller,,,,średni,🟢,B2B only,5,wysoki,,,,intake_PL_2026-08-10 | https://www.pkt.pl/szukaj/hurtownia-papierosow | https://www.zefirhurt.com.pl,,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Status źródłowy: Do weryfikacji — katalog | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=70 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LU,lubelskie,województwo,,,PL-B-LU-004,B8,Wojmar s.c.,PL,,,,,,,wojmarsc1@gmail.com,514 183 2xx,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=69),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
,Nieustalony,,,,PL-B-XX-018,B8,TOBACCO CONCEPT FACTORY,PL,,,,,,,biuro@tcfgroup.eu,508 101 7xx,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=69),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA; kujawsko-pomorskie i małopolskie | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LU,lubelskie,województwo,,,PL-B-LU-005,B8,P.H.U. TRANS,PL,,,,,,,phnatiuk@wp.pl,504 392 4xx,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=69),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
LU,lubelskie,województwo,,,PL-B-LU-006,B8,MATPIO Mariusz Wieliczko,PL,,,,,,,wieli@o2.pl,609 774 7xx,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=69),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
PM,pomorskie,województwo,,,PL-B-PM-003,B8,JABA Firma Handlowa,PL,,,,,,,jbalcer352@gmail.com,604 680 xxx,,,,,reseller,,,,,🔴,B2B only,5,wysoki,,,,intake_PL_2026-08-10 (user_score=69),,🔍,orig_uzasadnienie: Dostęp do sklepów tytoniowych i tradycyjnego handlu. | orig_uwagi: Z listy BISTA | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S2 — Hurtownie tytoniowe/FMCG',duży
SL,śląskie,województwo,,,PL-B-SL-003,B4,Świat Alkoholi,PL,Mikołów,"Krakowska 11, 43-196 Mikołów, Polska",,,http://www.swiatalkoholipolska.pl/sklepy/swiat-alkoholi-mikolow,,,+48 32 738 08 93,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.swiatalkoholipolska.pl/sklepy/swiat-alkoholi-mikolow,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
KP,kujawsko-pomorskie,województwo,,,PL-B-KP-003,B4,Trafika Tabak IQOS Partner,PL,Inowrocław,"Poznańska 100, 88-100 Inowrocław, Polska",,,http://www.tabakpolska.com.pl,,,+48 516 187 681,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.tabakpolska.com.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-002,B4,Tobacco Trading International Poland Sp. z o.o.,PL,Modlnica,"Częstochowska 38, 32-085 Modlnica, Polska",,,http://ttipoland.pl,,,+48 12 420 91 30,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://ttipoland.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
SK,świętokrzyskie,województwo,,,PL-B-SK-002,B4,Teks S.A.,PL,Radom,"Biznesowa 8, 26-600 Radom, Polska",,,http://www.tekssa.pl,,,+48 48 365 25 07,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.tekssa.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-003,B4,Supra - Papierosy dla klientów hurtowych,PL,Nowy Targ,"Ludźmierska 29, 34-400 Nowy Targ, Polska",,,https://e-supra.pl,,,+48 600 336 100,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://e-supra.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MZ,mazowieckie,województwo,,,PL-B-MZ-005,B4,"Sklep po schodkach - piwo, wino, tanie papierosy",PL,Warszawa,"Zamieniecka 92, 04-158 Warszawa, Polska",,,http://www.profinanceline.pl,,,+48 518 985 675,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.profinanceline.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MZ,mazowieckie,województwo,,,PL-B-MZ-006,B4,Sherlock Trafika,PL,Warszawa,"Centrum LIM hotelu Marriott (podziemia) poziom -1, Al. Jerozolimskie 65/79, 00-697 Warszawa, Polska",,,http://sherlocktrafika.pl,,,+48 606 163 537,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://sherlocktrafika.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
SL,śląskie,województwo,,,PL-B-SL-004,B4,Selgros,PL,Bytom,"Chorzowska 88a, 41-910 Bytom, Polska",,,http://www.selgros.pl,,,+48 32 768 80 00,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.selgros.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
DS,dolnośląskie,województwo,,,PL-B-DS-001,B4,SOFLY,PL,Świdnica,"Westerplatte 18, 58-100 Świdnica, Polska",,,https://sofly.club,,,+48 531 263 336,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://sofly.club,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-004,B4,SAT Tomasz Sromek,PL,Nowy Sącz,"Romana Stramki 8/10, 33-300 Nowy Sącz, Polska",,,http://hurtowniasat.pl,,,+48 18 444 40 30,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://hurtowniasat.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
PD,podlaskie,województwo,,,PL-B-PD-004,B4,Redo Sp. z o.o. Hurtownia alkoholu,PL,Augustów,"Tytoniowa 10, 16-300 Augustów, Polska",,,"http://www.redo.pl/?pl,kontakt",,,+48 87 643 23 62,,,,,reseller,,,,,🔴,mix,3,średni,,,,"intake_PL_2026-08-10 | http://www.redo.pl/?pl,kontakt",,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
KP,kujawsko-pomorskie,województwo,,,PL-B-KP-004,B4,Polska Grupa Tytoniowa,PL,Bydgoszcz,"Pińczowska 8, 85-877 Bydgoszcz, Polska",,,http://www.b2b.katalogpgt.pl,,,+48 502 494 942,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.b2b.katalogpgt.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
OP,opolskie,województwo,,,PL-B-OP-003,B4,PHUP Gniezno Szeszycki sp.k.,PL,Gniezno,"Orcholska 41, 62-200 Gniezno, Polska",,,http://www.phupgniezno.pl,,,+48 512 984 347,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.phupgniezno.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
DS,dolnośląskie,województwo,,,PL-B-DS-002,B4,P.H Mars sp.j,PL,Kamienna Góra,"58-400 Kamienna Góra, Polska",,,https://hurtowniamars.pl,,,+48 75 744 38 77,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://hurtowniamars.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-005,B4,Mona hurtownia papierosów,PL,Kraków,"Saska 27, 30-720 Kraków, Polska",,,http://www.mona.com.pl,,,+48 697 590 090,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.mona.com.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
LU,lubelskie,województwo,,,PL-B-LU-008,B4,Lever Hurtownia Alkoholu i Papierosów,PL,Kraśnik,"Kolejowa 8, 23-200 Kraśnik, Polska",,,https://leverkrasnik.pl,,,+48 81 825 02 17,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://leverkrasnik.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
PM,pomorskie,województwo,,,PL-B-PM-004,B4,JUKA AKCESORIA TYTONIOWE JACEK MULARCZYK,PL,Gdańsk,"Jabłoniowa 56B, 80-175 Gdańsk, Polska",,,https://jukaakcesoria.pl,,,+48 723 179 629,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://jukaakcesoria.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
KP,kujawsko-pomorskie,województwo,,,PL-B-KP-005,B4,Hurtownia Papiernicza GRAFIT,PL,Inowrocław,"Poznańska 223, 88-100 Inowrocław, Polska",,,http://hpgrafit.pl,,,+48 52 391 24 17,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://hpgrafit.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MZ,mazowieckie,województwo,,,PL-B-MZ-007,B4,Hurtownia Centrum Wiesław Sacharski,PL,Ostrołęka,"Targowa 39G, 07-410 Ostrołęka, Polska",,,https://centrum-ws.pl,,,+48 29 766 42 22,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://centrum-ws.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
KP,kujawsko-pomorskie,województwo,,,PL-B-KP-006,B4,Hero Sp. z o.o. PW. Hurtownia nabiałowo - spożywcza,PL,Nakło Nad Notecią,"Przecznica 1, 89-100 Nakło nad Notecią, Polska",,,http://www.hurtowniahero.pl,,,+48 52 385 42 04,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.hurtowniahero.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-006,B4,Frega Hurtownia Papierosów Oddział Tarnów,PL,Tarnów,"Czerwona 54A, 33-100 Tarnów, Polska",,,http://frega.com.pl,,,+48 14 626 87 17,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://frega.com.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
MA,małopolskie,województwo,,,PL-B-MA-007,B4,Firma Handlowa Mariusz Kawa,PL,Tarnów,"Spokojna 20C, 33-100 Tarnów, Polska",,,http://www.squashtarnow.pl,,,+48 14 629 52 52,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.squashtarnow.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
PD,podlaskie,województwo,,,PL-B-PD-005,B4,FLAJ | Sklep i Hurtownia w Augustowie,PL,Augustów,"Tytoniowa 7, 16-300 Augustów, Polska",,,https://flaj.com.pl,,,+48 87 644 53 58,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://flaj.com.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
OP,opolskie,województwo,,,PL-B-OP-004,B4,Eurocash Cash & Carry Wągrowiec - Hurtownia spożywcza,PL,Wągrowiec,"Gnieźnieńska 72, 62-100 Wągrowiec, Polska",,,https://hurtownie.eurocash.pl/kontakt/mapa-hurtowni/hurtownie.html?provinceId=8&cityId=112,,,+48 67 268 52 12,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | https://hurtownie.eurocash.pl/kontakt/mapa-hurtowni/hurtownie.html?provinceId=8&cityId=112,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
KP,kujawsko-pomorskie,województwo,,,PL-B-KP-007,B4,Elroy sp.j. Biuro handlowe,PL,Włocławek,"Wojska Polskiego 18A, 87-810 Włocławek, Polska",,,http://www.elroy.pl,,,+48 54 231 17 10,,,,,reseller,,,,,🔴,mix,3,średni,,,,intake_PL_2026-08-10 | http://www.elroy.pl,,🔍,orig_uzasadnienie: Sprzedaż komplementarnych akcesoriów dla palaczy. | orig_uwagi: Status źródłowy: Niezweryfikowany | orig_next: Dodać do kampanii regionalnej i wykonać follow-up telefoniczny | user_orig_priorytet='B — kampania regionalna' | user_orig_score=69 | user_orig_segment='S3 — Akcesoria dla palaczy/headshop',duży
